;id;path;angle
479;479;.\Image_Dataset\image_479.png;0.8894230769230769
480;480;.\Image_Dataset\image_480.png;0.8894230769230769
481;481;.\Image_Dataset\image_481.png;0.8894230769230769
482;482;.\Image_Dataset\image_482.png;0.8894230769230769
483;483;.\Image_Dataset\image_483.png;0.8894230769230769
484;484;.\Image_Dataset\image_484.png;0.8894230769230769
485;485;.\Image_Dataset\image_485.png;0.8894230769230769
486;486;.\Image_Dataset\image_486.png;0.8894230769230769
487;487;.\Image_Dataset\image_487.png;0.8894230769230769
488;488;.\Image_Dataset\image_488.png;0.8894230769230769
489;489;.\Image_Dataset\image_489.png;0.8894230769230769
490;490;.\Image_Dataset\image_490.png;0.8894230769230769
491;491;.\Image_Dataset\image_491.png;0.8894230769230769
492;492;.\Image_Dataset\image_492.png;0.9663461538461537
493;493;.\Image_Dataset\image_493.png;0.9663461538461537
494;494;.\Image_Dataset\image_494.png;0.9086538461538463
495;495;.\Image_Dataset\image_495.png;0.9086538461538463
496;496;.\Image_Dataset\image_496.png;0.9086538461538463
497;497;.\Image_Dataset\image_497.png;0.9086538461538463
498;498;.\Image_Dataset\image_498.png;0.9086538461538463
499;499;.\Image_Dataset\image_499.png;0.9086538461538463
500;500;.\Image_Dataset\image_500.png;0.9086538461538463
501;501;.\Image_Dataset\image_501.png;0.9086538461538463
502;502;.\Image_Dataset\image_502.png;0.9326923076923077
503;503;.\Image_Dataset\image_503.png;0.9326923076923077
504;504;.\Image_Dataset\image_504.png;0.9182692307692308
505;505;.\Image_Dataset\image_505.png;0.9182692307692308
506;506;.\Image_Dataset\image_506.png;0.9182692307692308
507;507;.\Image_Dataset\image_507.png;0.9278846153846154
508;508;.\Image_Dataset\image_508.png;0.9278846153846154
509;509;.\Image_Dataset\image_509.png;0.9086538461538463
510;510;.\Image_Dataset\image_510.png;0.9086538461538463
511;511;.\Image_Dataset\image_511.png;0.8798076923076923
512;512;.\Image_Dataset\image_512.png;0.8798076923076923
513;513;.\Image_Dataset\image_513.png;0.8798076923076923
514;514;.\Image_Dataset\image_514.png;0.8798076923076923
515;515;.\Image_Dataset\image_515.png;0.8798076923076923
516;516;.\Image_Dataset\image_516.png;0.8798076923076923
517;517;.\Image_Dataset\image_517.png;0.8798076923076923
518;518;.\Image_Dataset\image_518.png;0.8798076923076923
519;519;.\Image_Dataset\image_519.png;0.8798076923076923
520;520;.\Image_Dataset\image_520.png;0.8798076923076923
521;521;.\Image_Dataset\image_521.png;0.8894230769230769
522;522;.\Image_Dataset\image_522.png;0.8894230769230769
523;523;.\Image_Dataset\image_523.png;0.8990384615384615
524;524;.\Image_Dataset\image_524.png;0.8990384615384615
525;525;.\Image_Dataset\image_525.png;0.8990384615384615
526;526;.\Image_Dataset\image_526.png;0.9038461538461537
527;527;.\Image_Dataset\image_527.png;0.9038461538461537
528;528;.\Image_Dataset\image_528.png;0.9375
529;529;.\Image_Dataset\image_529.png;0.9326923076923077
530;530;.\Image_Dataset\image_530.png;0.9134615384615385
531;531;.\Image_Dataset\image_531.png;0.9134615384615385
532;532;.\Image_Dataset\image_532.png;0.9134615384615385
533;533;.\Image_Dataset\image_533.png;0.8990384615384615
534;534;.\Image_Dataset\image_534.png;0.9038461538461537
535;535;.\Image_Dataset\image_535.png;0.9182692307692308
536;536;.\Image_Dataset\image_536.png;0.9182692307692308
537;537;.\Image_Dataset\image_537.png;0.9182692307692308
538;538;.\Image_Dataset\image_538.png;0.9134615384615385
539;539;.\Image_Dataset\image_539.png;0.9134615384615385
540;540;.\Image_Dataset\image_540.png;0.9134615384615385
541;541;.\Image_Dataset\image_541.png;0.9134615384615385
542;542;.\Image_Dataset\image_542.png;0.9134615384615385
543;543;.\Image_Dataset\image_543.png;0.9134615384615385
544;544;.\Image_Dataset\image_544.png;0.9134615384615385
545;545;.\Image_Dataset\image_545.png;0.9278846153846154
546;546;.\Image_Dataset\image_546.png;0.9278846153846154
547;547;.\Image_Dataset\image_547.png;0.9326923076923077
548;548;.\Image_Dataset\image_548.png;0.9326923076923077
549;549;.\Image_Dataset\image_549.png;0.9326923076923077
550;550;.\Image_Dataset\image_550.png;0.9567307692307692
551;551;.\Image_Dataset\image_551.png;0.9615384615384615
552;552;.\Image_Dataset\image_552.png;0.9471153846153846
553;553;.\Image_Dataset\image_553.png;0.9134615384615385
554;554;.\Image_Dataset\image_554.png;0.9375
555;555;.\Image_Dataset\image_555.png;0.9326923076923077
556;556;.\Image_Dataset\image_556.png;0.9326923076923077
557;557;.\Image_Dataset\image_557.png;0.9278846153846154
558;558;.\Image_Dataset\image_558.png;0.9278846153846154
559;559;.\Image_Dataset\image_559.png;0.9278846153846154
560;560;.\Image_Dataset\image_560.png;0.9278846153846154
561;561;.\Image_Dataset\image_561.png;0.9278846153846154
562;562;.\Image_Dataset\image_562.png;0.9230769230769231
563;563;.\Image_Dataset\image_563.png;0.9230769230769231
564;564;.\Image_Dataset\image_564.png;0.9375
565;565;.\Image_Dataset\image_565.png;0.9423076923076923
566;566;.\Image_Dataset\image_566.png;0.9423076923076923
567;567;.\Image_Dataset\image_567.png;0.9423076923076923
568;568;.\Image_Dataset\image_568.png;0.9423076923076923
569;569;.\Image_Dataset\image_569.png;0.9567307692307692
570;570;.\Image_Dataset\image_570.png;0.9471153846153846
571;571;.\Image_Dataset\image_571.png;0.9471153846153846
572;572;.\Image_Dataset\image_572.png;0.9471153846153846
573;573;.\Image_Dataset\image_573.png;0.9951923076923077
574;574;.\Image_Dataset\image_574.png;0.9711538461538463
575;575;.\Image_Dataset\image_575.png;0.9182692307692308
576;576;.\Image_Dataset\image_576.png;0.9086538461538463
577;577;.\Image_Dataset\image_577.png;0.9086538461538463
578;578;.\Image_Dataset\image_578.png;0.9086538461538463
579;579;.\Image_Dataset\image_579.png;0.9086538461538463
580;580;.\Image_Dataset\image_580.png;0.8461538461538463
581;581;.\Image_Dataset\image_581.png;0.7019230769230769
582;582;.\Image_Dataset\image_582.png;0.5432692307692308
583;583;.\Image_Dataset\image_583.png;0.19711538461538458
584;584;.\Image_Dataset\image_584.png;-0.033653846153846145
585;585;.\Image_Dataset\image_585.png;-0.34615384615384615
586;586;.\Image_Dataset\image_586.png;-0.6153846153846154
587;587;.\Image_Dataset\image_587.png;-0.6105769230769231
588;588;.\Image_Dataset\image_588.png;-0.6105769230769231
589;589;.\Image_Dataset\image_589.png;-0.7932692307692308
590;590;.\Image_Dataset\image_590.png;-0.8221153846153846
591;591;.\Image_Dataset\image_591.png;-0.8221153846153846
592;592;.\Image_Dataset\image_592.png;-0.8413461538461539
593;593;.\Image_Dataset\image_593.png;-0.8509615384615384
594;594;.\Image_Dataset\image_594.png;-0.8509615384615384
595;595;.\Image_Dataset\image_595.png;-0.8413461538461539
596;596;.\Image_Dataset\image_596.png;-0.8413461538461539
597;597;.\Image_Dataset\image_597.png;-0.8365384615384616
598;598;.\Image_Dataset\image_598.png;-0.8365384615384616
599;599;.\Image_Dataset\image_599.png;-0.8365384615384616
600;600;.\Image_Dataset\image_600.png;-0.8365384615384616
601;601;.\Image_Dataset\image_601.png;-0.8990384615384616
602;602;.\Image_Dataset\image_602.png;-0.9134615384615384
603;603;.\Image_Dataset\image_603.png;-0.9182692307692307
604;604;.\Image_Dataset\image_604.png;-0.9423076923076923
605;605;.\Image_Dataset\image_605.png;-0.9182692307692307
606;606;.\Image_Dataset\image_606.png;-0.9230769230769231
607;607;.\Image_Dataset\image_607.png;-0.9230769230769231
608;608;.\Image_Dataset\image_608.png;-0.9326923076923077
609;609;.\Image_Dataset\image_609.png;-0.9326923076923077
610;610;.\Image_Dataset\image_610.png;-0.9326923076923077
611;611;.\Image_Dataset\image_611.png;-0.9326923076923077
612;612;.\Image_Dataset\image_612.png;-0.9326923076923077
613;613;.\Image_Dataset\image_613.png;-0.9326923076923077
614;614;.\Image_Dataset\image_614.png;-0.9038461538461539
615;615;.\Image_Dataset\image_615.png;-0.9134615384615384
616;616;.\Image_Dataset\image_616.png;-0.9134615384615384
617;617;.\Image_Dataset\image_617.png;-0.9134615384615384
618;618;.\Image_Dataset\image_618.png;-0.9134615384615384
619;619;.\Image_Dataset\image_619.png;-0.8846153846153846
620;620;.\Image_Dataset\image_620.png;-0.8846153846153846
621;621;.\Image_Dataset\image_621.png;-0.8846153846153846
622;622;.\Image_Dataset\image_622.png;-0.8846153846153846
623;623;.\Image_Dataset\image_623.png;-0.8846153846153846
624;624;.\Image_Dataset\image_624.png;-0.8846153846153846
625;625;.\Image_Dataset\image_625.png;-0.8846153846153846
626;626;.\Image_Dataset\image_626.png;-0.8846153846153846
627;627;.\Image_Dataset\image_627.png;-0.8846153846153846
628;628;.\Image_Dataset\image_628.png;-0.8846153846153846
629;629;.\Image_Dataset\image_629.png;-0.8557692307692308
630;630;.\Image_Dataset\image_630.png;-0.8557692307692308
631;631;.\Image_Dataset\image_631.png;-0.8557692307692308
632;632;.\Image_Dataset\image_632.png;-0.8557692307692308
633;633;.\Image_Dataset\image_633.png;-0.8557692307692308
634;634;.\Image_Dataset\image_634.png;-0.8509615384615384
635;635;.\Image_Dataset\image_635.png;-0.8413461538461539
636;636;.\Image_Dataset\image_636.png;-0.8221153846153846
637;637;.\Image_Dataset\image_637.png;-0.8125
638;638;.\Image_Dataset\image_638.png;-0.7932692307692308
639;639;.\Image_Dataset\image_639.png;-0.8125
640;640;.\Image_Dataset\image_640.png;-0.7980769230769231
641;641;.\Image_Dataset\image_641.png;-0.8076923076923077
642;642;.\Image_Dataset\image_642.png;-0.7932692307692308
643;643;.\Image_Dataset\image_643.png;-0.7884615384615384
644;644;.\Image_Dataset\image_644.png;-0.7451923076923077
645;645;.\Image_Dataset\image_645.png;-0.7259615384615384
646;646;.\Image_Dataset\image_646.png;-0.7259615384615384
647;647;.\Image_Dataset\image_647.png;-0.7259615384615384
648;648;.\Image_Dataset\image_648.png;-0.7211538461538461
649;649;.\Image_Dataset\image_649.png;-0.7211538461538461
650;650;.\Image_Dataset\image_650.png;-0.7211538461538461
651;651;.\Image_Dataset\image_651.png;-0.7211538461538461
652;652;.\Image_Dataset\image_652.png;-0.7211538461538461
653;653;.\Image_Dataset\image_653.png;-0.7211538461538461
654;654;.\Image_Dataset\image_654.png;-0.7211538461538461
655;655;.\Image_Dataset\image_655.png;-0.7163461538461539
656;656;.\Image_Dataset\image_656.png;-0.7163461538461539
657;657;.\Image_Dataset\image_657.png;-0.7163461538461539
658;658;.\Image_Dataset\image_658.png;-0.6826923076923077
659;659;.\Image_Dataset\image_659.png;-0.6586538461538461
660;660;.\Image_Dataset\image_660.png;-0.6586538461538461
661;661;.\Image_Dataset\image_661.png;-0.6586538461538461
662;662;.\Image_Dataset\image_662.png;-0.6586538461538461
663;663;.\Image_Dataset\image_663.png;-0.6057692307692308
664;664;.\Image_Dataset\image_664.png;-0.6009615384615384
665;665;.\Image_Dataset\image_665.png;-0.6009615384615384
666;666;.\Image_Dataset\image_666.png;-0.6009615384615384
667;667;.\Image_Dataset\image_667.png;-0.6009615384615384
668;668;.\Image_Dataset\image_668.png;-0.5673076923076923
669;669;.\Image_Dataset\image_669.png;-0.4375
670;670;.\Image_Dataset\image_670.png;-0.34615384615384615
671;671;.\Image_Dataset\image_671.png;-0.33653846153846156
672;672;.\Image_Dataset\image_672.png;-0.32692307692307687
673;673;.\Image_Dataset\image_673.png;-0.27403846153846156
674;674;.\Image_Dataset\image_674.png;-0.2548076923076923
675;675;.\Image_Dataset\image_675.png;-0.2548076923076923
676;676;.\Image_Dataset\image_676.png;-0.2596153846153846
677;677;.\Image_Dataset\image_677.png;-0.2596153846153846
678;678;.\Image_Dataset\image_678.png;-0.2596153846153846
679;679;.\Image_Dataset\image_679.png;-0.2596153846153846
680;680;.\Image_Dataset\image_680.png;-0.2596153846153846
681;681;.\Image_Dataset\image_681.png;-0.28846153846153844
682;682;.\Image_Dataset\image_682.png;-0.28846153846153844
683;683;.\Image_Dataset\image_683.png;-0.39903846153846156
684;684;.\Image_Dataset\image_684.png;-0.39903846153846156
685;685;.\Image_Dataset\image_685.png;-0.39903846153846156
686;686;.\Image_Dataset\image_686.png;-0.39903846153846156
687;687;.\Image_Dataset\image_687.png;-0.39903846153846156
688;688;.\Image_Dataset\image_688.png;-0.39903846153846156
689;689;.\Image_Dataset\image_689.png;-0.39903846153846156
690;690;.\Image_Dataset\image_690.png;-0.39903846153846156
691;691;.\Image_Dataset\image_691.png;-0.39903846153846156
692;692;.\Image_Dataset\image_692.png;-0.39903846153846156
693;693;.\Image_Dataset\image_693.png;0.6298076923076923
694;694;.\Image_Dataset\image_694.png;0.6538461538461537
695;695;.\Image_Dataset\image_695.png;0.7836538461538463
696;696;.\Image_Dataset\image_696.png;0.7836538461538463
697;697;.\Image_Dataset\image_697.png;0.7884615384615385
698;698;.\Image_Dataset\image_698.png;0.7644230769230769
699;699;.\Image_Dataset\image_699.png;0.7692307692307692
700;700;.\Image_Dataset\image_700.png;0.7788461538461537
701;701;.\Image_Dataset\image_701.png;0.7788461538461537
702;702;.\Image_Dataset\image_702.png;0.7884615384615385
703;703;.\Image_Dataset\image_703.png;0.7884615384615385
704;704;.\Image_Dataset\image_704.png;0.8413461538461537
705;705;.\Image_Dataset\image_705.png;0.8798076923076923
706;706;.\Image_Dataset\image_706.png;0.8701923076923077
707;707;.\Image_Dataset\image_707.png;0.8653846153846154
708;708;.\Image_Dataset\image_708.png;0.8846153846153846
709;709;.\Image_Dataset\image_709.png;0.8846153846153846
710;710;.\Image_Dataset\image_710.png;0.8413461538461537
711;711;.\Image_Dataset\image_711.png;0.7692307692307692
712;712;.\Image_Dataset\image_712.png;0.7307692307692308
713;713;.\Image_Dataset\image_713.png;0.7355769230769231
714;714;.\Image_Dataset\image_714.png;0.7163461538461537
715;715;.\Image_Dataset\image_715.png;0.5528846153846154
716;716;.\Image_Dataset\image_716.png;0.36057692307692313
717;717;.\Image_Dataset\image_717.png;0.15384615384615374
718;718;.\Image_Dataset\image_718.png;0.1298076923076923
719;719;.\Image_Dataset\image_719.png;0.03846153846153855
720;720;.\Image_Dataset\image_720.png;-0.038461538461538436
721;721;.\Image_Dataset\image_721.png;-0.12019230769230771
722;722;.\Image_Dataset\image_722.png;-0.15865384615384615
723;723;.\Image_Dataset\image_723.png;-0.3317307692307693
724;724;.\Image_Dataset\image_724.png;-0.3701923076923077
725;725;.\Image_Dataset\image_725.png;-0.6009615384615384
726;726;.\Image_Dataset\image_726.png;-0.6826923076923077
727;727;.\Image_Dataset\image_727.png;-0.7115384615384616
728;728;.\Image_Dataset\image_728.png;-0.7596153846153846
729;729;.\Image_Dataset\image_729.png;-0.8365384615384616
730;730;.\Image_Dataset\image_730.png;-0.8413461538461539
731;731;.\Image_Dataset\image_731.png;-0.8990384615384616
732;732;.\Image_Dataset\image_732.png;-0.8846153846153846
733;733;.\Image_Dataset\image_733.png;-0.8846153846153846
734;734;.\Image_Dataset\image_734.png;-0.8798076923076923
735;735;.\Image_Dataset\image_735.png;-0.9278846153846154
736;736;.\Image_Dataset\image_736.png;-0.9278846153846154
737;737;.\Image_Dataset\image_737.png;-0.9278846153846154
738;738;.\Image_Dataset\image_738.png;-0.9278846153846154
739;739;.\Image_Dataset\image_739.png;-0.9278846153846154
740;740;.\Image_Dataset\image_740.png;-0.9278846153846154
741;741;.\Image_Dataset\image_741.png;-0.8653846153846154
742;742;.\Image_Dataset\image_742.png;-0.8509615384615384
743;743;.\Image_Dataset\image_743.png;-0.875
744;744;.\Image_Dataset\image_744.png;-0.875
745;745;.\Image_Dataset\image_745.png;-0.875
746;746;.\Image_Dataset\image_746.png;-0.9038461538461539
747;747;.\Image_Dataset\image_747.png;-0.8990384615384616
748;748;.\Image_Dataset\image_748.png;-0.8846153846153846
749;749;.\Image_Dataset\image_749.png;-0.8653846153846154
750;750;.\Image_Dataset\image_750.png;-0.8653846153846154
751;751;.\Image_Dataset\image_751.png;-0.8653846153846154
752;752;.\Image_Dataset\image_752.png;-0.8653846153846154
753;753;.\Image_Dataset\image_753.png;-0.8653846153846154
754;754;.\Image_Dataset\image_754.png;-0.8605769230769231
755;755;.\Image_Dataset\image_755.png;-0.8557692307692308
756;756;.\Image_Dataset\image_756.png;-0.8557692307692308
757;757;.\Image_Dataset\image_757.png;-0.8557692307692308
758;758;.\Image_Dataset\image_758.png;-0.8269230769230769
759;759;.\Image_Dataset\image_759.png;-0.8365384615384616
760;760;.\Image_Dataset\image_760.png;-0.8076923076923077
761;761;.\Image_Dataset\image_761.png;-0.7740384615384616
762;762;.\Image_Dataset\image_762.png;-0.7451923076923077
763;763;.\Image_Dataset\image_763.png;-0.6682692307692308
764;764;.\Image_Dataset\image_764.png;-0.7211538461538461
765;765;.\Image_Dataset\image_765.png;-0.7403846153846154
766;766;.\Image_Dataset\image_766.png;-0.7307692307692308
767;767;.\Image_Dataset\image_767.png;-0.7307692307692308
768;768;.\Image_Dataset\image_768.png;-0.6826923076923077
769;769;.\Image_Dataset\image_769.png;-0.6730769230769231
770;770;.\Image_Dataset\image_770.png;-0.6730769230769231
771;771;.\Image_Dataset\image_771.png;-0.6730769230769231
772;772;.\Image_Dataset\image_772.png;-0.6730769230769231
773;773;.\Image_Dataset\image_773.png;-0.6730769230769231
774;774;.\Image_Dataset\image_774.png;-0.6730769230769231
775;775;.\Image_Dataset\image_775.png;-0.6730769230769231
776;776;.\Image_Dataset\image_776.png;-0.6730769230769231
777;777;.\Image_Dataset\image_777.png;-0.6682692307692308
778;778;.\Image_Dataset\image_778.png;-0.5865384615384616
779;779;.\Image_Dataset\image_779.png;-0.5576923076923077
780;780;.\Image_Dataset\image_780.png;-0.48557692307692313
781;781;.\Image_Dataset\image_781.png;-0.48557692307692313
782;782;.\Image_Dataset\image_782.png;-0.4326923076923077
783;783;.\Image_Dataset\image_783.png;-0.4326923076923077
784;784;.\Image_Dataset\image_784.png;-0.3798076923076923
785;785;.\Image_Dataset\image_785.png;-0.3942307692307693
786;786;.\Image_Dataset\image_786.png;-0.3317307692307693
787;787;.\Image_Dataset\image_787.png;-0.3317307692307693
788;788;.\Image_Dataset\image_788.png;-0.3317307692307693
789;789;.\Image_Dataset\image_789.png;-0.3317307692307693
790;790;.\Image_Dataset\image_790.png;-0.3317307692307693
791;791;.\Image_Dataset\image_791.png;-0.3317307692307693
792;792;.\Image_Dataset\image_792.png;-0.4182692307692307
793;793;.\Image_Dataset\image_793.png;-0.5192307692307692
794;794;.\Image_Dataset\image_794.png;-0.5336538461538461
795;795;.\Image_Dataset\image_795.png;-0.5865384615384616
796;796;.\Image_Dataset\image_796.png;-0.7596153846153846
797;797;.\Image_Dataset\image_797.png;-0.8701923076923077
798;798;.\Image_Dataset\image_798.png;-0.8653846153846154
799;799;.\Image_Dataset\image_799.png;-0.8557692307692308
800;800;.\Image_Dataset\image_800.png;-0.8557692307692308
801;801;.\Image_Dataset\image_801.png;-0.8653846153846154
802;802;.\Image_Dataset\image_802.png;-0.8701923076923077
803;803;.\Image_Dataset\image_803.png;-0.8701923076923077
804;804;.\Image_Dataset\image_804.png;-0.875
805;805;.\Image_Dataset\image_805.png;-0.8846153846153846
806;806;.\Image_Dataset\image_806.png;-0.8846153846153846
807;807;.\Image_Dataset\image_807.png;-0.8846153846153846
808;808;.\Image_Dataset\image_808.png;-0.8846153846153846
809;809;.\Image_Dataset\image_809.png;-0.875
810;810;.\Image_Dataset\image_810.png;-0.8846153846153846
811;811;.\Image_Dataset\image_811.png;-0.8846153846153846
812;812;.\Image_Dataset\image_812.png;-0.875
813;813;.\Image_Dataset\image_813.png;-0.875
814;814;.\Image_Dataset\image_814.png;-0.875
815;815;.\Image_Dataset\image_815.png;-0.8990384615384616
816;816;.\Image_Dataset\image_816.png;-0.9134615384615384
817;817;.\Image_Dataset\image_817.png;-0.9182692307692307
818;818;.\Image_Dataset\image_818.png;-0.9182692307692307
819;819;.\Image_Dataset\image_819.png;-0.9086538461538461
820;820;.\Image_Dataset\image_820.png;-0.8990384615384616
821;821;.\Image_Dataset\image_821.png;-0.8990384615384616
822;822;.\Image_Dataset\image_822.png;-0.9375
823;823;.\Image_Dataset\image_823.png;-0.9471153846153846
824;824;.\Image_Dataset\image_824.png;-0.9471153846153846
825;825;.\Image_Dataset\image_825.png;-0.9471153846153846
826;826;.\Image_Dataset\image_826.png;-0.9423076923076923
827;827;.\Image_Dataset\image_827.png;-0.9423076923076923
828;828;.\Image_Dataset\image_828.png;-0.9423076923076923
829;829;.\Image_Dataset\image_829.png;-0.9423076923076923
830;830;.\Image_Dataset\image_830.png;0.07692307692307687
831;831;.\Image_Dataset\image_831.png;0.21153846153846145
832;832;.\Image_Dataset\image_832.png;0.21153846153846145
833;833;.\Image_Dataset\image_833.png;0.21153846153846145
834;834;.\Image_Dataset\image_834.png;0.20673076923076916
835;835;.\Image_Dataset\image_835.png;0.20192307692307687
836;836;.\Image_Dataset\image_836.png;0.1826923076923077
837;837;.\Image_Dataset\image_837.png;0.1826923076923077
838;838;.\Image_Dataset\image_838.png;0.1875
839;839;.\Image_Dataset\image_839.png;0.23557692307692313
840;840;.\Image_Dataset\image_840.png;0.24038461538461542
841;841;.\Image_Dataset\image_841.png;0.24038461538461542
842;842;.\Image_Dataset\image_842.png;0.24038461538461542
843;843;.\Image_Dataset\image_843.png;0.24038461538461542
844;844;.\Image_Dataset\image_844.png;0.24038461538461542
845;845;.\Image_Dataset\image_845.png;0.24038461538461542
846;846;.\Image_Dataset\image_846.png;0.24038461538461542
847;847;.\Image_Dataset\image_847.png;0.24038461538461542
848;848;.\Image_Dataset\image_848.png;0.24038461538461542
849;849;.\Image_Dataset\image_849.png;0.23076923076923084
850;850;.\Image_Dataset\image_850.png;0.23076923076923084
851;851;.\Image_Dataset\image_851.png;0.21153846153846145
852;852;.\Image_Dataset\image_852.png;0.22115384615384626
853;853;.\Image_Dataset\image_853.png;0.22115384615384626
854;854;.\Image_Dataset\image_854.png;0.22115384615384626
855;855;.\Image_Dataset\image_855.png;0.22115384615384626
856;856;.\Image_Dataset\image_856.png;0.23557692307692313
857;857;.\Image_Dataset\image_857.png;0.23557692307692313
858;858;.\Image_Dataset\image_858.png;0.23557692307692313
859;859;.\Image_Dataset\image_859.png;0.23557692307692313
860;860;.\Image_Dataset\image_860.png;0.23557692307692313
861;861;.\Image_Dataset\image_861.png;0.23557692307692313
862;862;.\Image_Dataset\image_862.png;0.23557692307692313
863;863;.\Image_Dataset\image_863.png;0.24038461538461542
864;864;.\Image_Dataset\image_864.png;0.24038461538461542
865;865;.\Image_Dataset\image_865.png;0.24038461538461542
866;866;.\Image_Dataset\image_866.png;0.24038461538461542
867;867;.\Image_Dataset\image_867.png;0.28846153846153855
868;868;.\Image_Dataset\image_868.png;0.32692307692307687
869;869;.\Image_Dataset\image_869.png;0.35096153846153855
870;870;.\Image_Dataset\image_870.png;0.3846153846153846
871;871;.\Image_Dataset\image_871.png;0.46634615384615374
872;872;.\Image_Dataset\image_872.png;0.4326923076923077
873;873;.\Image_Dataset\image_873.png;0.4375
874;874;.\Image_Dataset\image_874.png;0.4375
875;875;.\Image_Dataset\image_875.png;0.4375
876;876;.\Image_Dataset\image_876.png;0.4375
877;877;.\Image_Dataset\image_877.png;0.4375
878;878;.\Image_Dataset\image_878.png;0.4375
879;879;.\Image_Dataset\image_879.png;0.3798076923076923
880;880;.\Image_Dataset\image_880.png;0.32692307692307687
881;881;.\Image_Dataset\image_881.png;0.27884615384615374
882;882;.\Image_Dataset\image_882.png;0.27884615384615374
883;883;.\Image_Dataset\image_883.png;0.27884615384615374
884;884;.\Image_Dataset\image_884.png;0.27884615384615374
885;885;.\Image_Dataset\image_885.png;0.27884615384615374
886;886;.\Image_Dataset\image_886.png;0.29326923076923084
887;887;.\Image_Dataset\image_887.png;0.2451923076923077
888;888;.\Image_Dataset\image_888.png;0.2451923076923077
889;889;.\Image_Dataset\image_889.png;0.22115384615384626
890;890;.\Image_Dataset\image_890.png;0.21153846153846145
891;891;.\Image_Dataset\image_891.png;0.21153846153846145
892;892;.\Image_Dataset\image_892.png;0.21153846153846145
893;893;.\Image_Dataset\image_893.png;0.21153846153846145
894;894;.\Image_Dataset\image_894.png;0.21153846153846145
895;895;.\Image_Dataset\image_895.png;0.21153846153846145
896;896;.\Image_Dataset\image_896.png;0.21153846153846145
897;897;.\Image_Dataset\image_897.png;0.21153846153846145
898;898;.\Image_Dataset\image_898.png;0.21153846153846145
899;899;.\Image_Dataset\image_899.png;0.21153846153846145
900;900;.\Image_Dataset\image_900.png;0.21153846153846145
901;901;.\Image_Dataset\image_901.png;0.21153846153846145
902;902;.\Image_Dataset\image_902.png;0.21634615384615374
903;903;.\Image_Dataset\image_903.png;0.21634615384615374
904;904;.\Image_Dataset\image_904.png;0.21634615384615374
905;905;.\Image_Dataset\image_905.png;0.21634615384615374
906;906;.\Image_Dataset\image_906.png;0.21634615384615374
907;907;.\Image_Dataset\image_907.png;0.21634615384615374
908;908;.\Image_Dataset\image_908.png;0.21634615384615374
909;909;.\Image_Dataset\image_909.png;0.21634615384615374
910;910;.\Image_Dataset\image_910.png;0.21634615384615374
911;911;.\Image_Dataset\image_911.png;0.21634615384615374
912;912;.\Image_Dataset\image_912.png;0.21634615384615374
913;913;.\Image_Dataset\image_913.png;0.21634615384615374
914;914;.\Image_Dataset\image_914.png;0.21634615384615374
915;915;.\Image_Dataset\image_915.png;0.21634615384615374
916;916;.\Image_Dataset\image_916.png;0.21634615384615374
917;917;.\Image_Dataset\image_917.png;0.21634615384615374
918;918;.\Image_Dataset\image_918.png;0.21634615384615374
919;919;.\Image_Dataset\image_919.png;0.21634615384615374
920;920;.\Image_Dataset\image_920.png;0.22115384615384626
921;921;.\Image_Dataset\image_921.png;0.22115384615384626
922;922;.\Image_Dataset\image_922.png;0.22115384615384626
923;923;.\Image_Dataset\image_923.png;0.22115384615384626
924;924;.\Image_Dataset\image_924.png;0.22115384615384626
925;925;.\Image_Dataset\image_925.png;0.22115384615384626
926;926;.\Image_Dataset\image_926.png;0.11538461538461542
927;927;.\Image_Dataset\image_927.png;0.13461538461538458
928;928;.\Image_Dataset\image_928.png;0.13461538461538458
929;929;.\Image_Dataset\image_929.png;0.13461538461538458
930;930;.\Image_Dataset\image_930.png;0.13942307692307687
931;931;.\Image_Dataset\image_931.png;0.13942307692307687
932;932;.\Image_Dataset\image_932.png;0.13942307692307687
933;933;.\Image_Dataset\image_933.png;0.13942307692307687
934;934;.\Image_Dataset\image_934.png;0.13942307692307687
935;935;.\Image_Dataset\image_935.png;0.13942307692307687
936;936;.\Image_Dataset\image_936.png;0.13942307692307687
937;937;.\Image_Dataset\image_937.png;-0.1298076923076923
938;938;.\Image_Dataset\image_938.png;-0.12019230769230771
939;939;.\Image_Dataset\image_939.png;-0.12019230769230771
940;940;.\Image_Dataset\image_940.png;-0.12019230769230771
941;941;.\Image_Dataset\image_941.png;-0.40384615384615385
942;942;.\Image_Dataset\image_942.png;-0.39903846153846156
943;943;.\Image_Dataset\image_943.png;-0.39903846153846156
944;944;.\Image_Dataset\image_944.png;-0.5817307692307692
945;945;.\Image_Dataset\image_945.png;-0.7788461538461539
946;946;.\Image_Dataset\image_946.png;-0.8557692307692308
947;947;.\Image_Dataset\image_947.png;-0.8557692307692308
948;948;.\Image_Dataset\image_948.png;-0.8894230769230769
949;949;.\Image_Dataset\image_949.png;-0.8894230769230769
950;950;.\Image_Dataset\image_950.png;-0.9134615384615384
951;951;.\Image_Dataset\image_951.png;-0.9230769230769231
952;952;.\Image_Dataset\image_952.png;-0.9038461538461539
953;953;.\Image_Dataset\image_953.png;-0.9278846153846154
954;954;.\Image_Dataset\image_954.png;-0.9278846153846154
955;955;.\Image_Dataset\image_955.png;-0.9278846153846154
